GeneID	IWP	HED	HER	CD184
AC004943.1	NA	NA	NA	NA
AC004945.1	-1.730598926	NA	-1.418459092	-0.952765305
AC004946.1	NA	NA	NA	NA
AC004947.2	-1.58717873	-0.493459702	-0.620749444	-1.366879284
AC004951.5	-0.274396983	-0.043777527	-0.033042557	-0.027529972
AC004951.6	-0.239103683	-0.278340027	-0.410596403	-0.252488355
AC004953.1	NA	NA	NA	NA
AC004967.7	0.412430284	0.017730094	-0.048130916	0.304374757
AC004969.1	NA	NA	NA	-0.654803007
AC004980.1	NA	NA	NA	NA
AC004980.10	NA	NA	NA	NA
AC004980.7	NA	NA	NA	NA
AC004980.8	NA	NA	NA	NA
AC004980.9	NA	NA	NA	NA
AC004984.1	NA	NA	NA	NA
AC004985.12	-1.345150553	-0.985265616	NA	-1.172350343
AC004987.10	NA	NA	NA	NA
AC004987.9	-1.051052934	-0.82919309	-0.524273181	-0.463034913
AC004988.1	-1.136795146	-0.909756644	-0.814712772	-1.143103686
AC005000.1	NA	NA	NA	NA
AC005008.2	NA	NA	NA	NA
AC005008.3	NA	NA	NA	NA
AC005009.1	-0.045335741	-0.188402516	0.02274311	0.313727936
AC005009.2	-0.395616021	-0.19544013	-0.167600095	0.14049572
AC005013.5	NA	NA	NA	-1.409931037
AC005014.5	-2.211678335	NA	-1.408779484	-1.105601472
AC005017.2	-1.151500082	-0.983526476	-1.112989874	-0.921221211
AC005019.2	-0.967866621	-0.870248761	-1.060382844	-1.365000991
AC005019.3	NA	NA	-1.269402233	NA
AC005020.1	NA	-0.699870576	NA	NA
AC005024.1	NA	NA	NA	NA
AC005027.3	NA	NA	NA	NA
AC005033.6	NA	NA	NA	-1.656437011
AC005034.2	NA	NA	NA	NA
AC005037.1	NA	NA	NA	-0.697458562
AC005037.3	-1.295979831	-1.373825089	-1.702420625	-0.913216411
AC005037.6	NA	NA	NA	NA
AC005040.3	NA	NA	NA	NA
AC005041.11	NA	NA	NA	-1.232067892
AC005042.1	-0.06280295	-0.361516258	-0.305372392	NA
AC005042.2	0.007760692	0.023917786	-0.25143236	0.158658251
AC005042.3	NA	NA	NA	-0.881102959
AC005042.4	-0.958278289	-0.942491653	-0.890665837	-0.413612113
AC005042.5	NA	NA	NA	-0.706600815
AC005048.1	NA	NA	NA	NA
AC005052.1	-0.440211237	-0.431534348	-0.426115014	-0.75918369
AC005062.2	-1.204288555	-1.481170355	-1.352422525	-1.257543972
AC005071.1	NA	NA	NA	NA
AC005071.2	NA	NA	NA	NA
AC005071.3	-0.422263386	-0.402829806	-0.427115168	-0.23045494
AC005071.4	0.157241115	0.271903048	0.417141734	0.571487757
AC005076.5	0.007154689	0.044158646	-0.05213589	-0.871091261
AC005077.14	-2.05292779	NA	NA	-2.289793645
AC005077.5	-1.37871233	NA	NA	-1.208755435
AC005077.7	-0.970737707	-1.499567787	NA	NA
AC005077.8	NA	NA	NA	NA
AC005077.9	NA	NA	NA	NA
AC005082.1	NA	NA	NA	NA
AC005082.12	-0.342968153	-0.561105371	-0.352805329	-0.711707345
AC005083.1	-0.670755617	-1.725176442	-0.964037642	-1.685248512
AC005086.1	0.306406839	0.287362779	0.236409684	0.26355802
AC005086.2	-0.432068313	-0.27518561	-0.289228434	-0.333745952
AC005086.3	-0.636246594	-0.555313561	-0.437604484	-0.324536395
AC005088.1	-0.67254386	NA	-0.674440003	NA
AC005094.2	-1.303893227	NA	NA	NA
AC005102.1	NA	NA	NA	NA
AC005104.3	0.362619782	0.453239479	0.288691899	0.805551011
AC005105.2	NA	NA	NA	NA
AC005150.1	NA	NA	NA	NA
AC005150.2	NA	NA	NA	NA
AC005150.3	NA	NA	NA	NA
AC005152.3	-1.451365768	NA	-1.446701544	NA
AC005154.6	0.323234783	0.291392128	0.218499181	0.316145013
AC005154.7	-0.581074093	-0.716542686	-0.467149331	-0.511487205
AC005154.8	-0.690179812	-0.964351458	-1.001433004	-1.015972252
AC005158.1	NA	-0.795757516	NA	NA
AC005159.1	0.414264726	0.702881335	0.772502443	-0.379814921
AC005160.3	-0.344450478	-0.966637224	-0.59760306	-0.601936948
AC005162.4	-0.897816592	-1.289488029	-1.028861157	-1.336296067
AC005162.5	NA	-1.436240164	NA	NA
AC005176.1	NA	NA	NA	NA
AC005176.2	-2.001681477	NA	NA	NA
AC005176.3	NA	NA	NA	NA
AC005178.1	NA	NA	NA	NA
AC005187.1	NA	NA	NA	NA
AC005189.6	NA	NA	NA	-1.221885415
AC005197.2	-0.54233014	-0.462268501	-0.438209464	-0.320346709
AC005204.1	NA	NA	-0.714307785	NA
AC005215.1	NA	NA	NA	-0.599595103
AC005220.3	-1.756962871	-1.151890295	-1.385363821	-1.69279873
AC005224.2	0.071397876	-0.047893284	-0.014391816	0.207076019
AC005227.1	NA	-0.621709999	NA	NA
AC005229.1	0.807247813	0.877484543	0.72384526	0.883888207
AC005229.5	NA	NA	NA	NA
AC005229.7	-0.403939296	-0.985005638	NA	-1.057039778
AC005235.1	-1.6102232	NA	NA	NA
AC005237.2	-1.150954721	NA	NA	NA
AC005237.4	NA	-0.952849838	-0.619319202	NA
AC005251.3	-0.009914269	-0.648087367	-0.343331543	-0.18542715
AC005253.2	-0.952483912	-1.0292146	-1.063478791	-0.905028746
AC005253.4	NA	NA	NA	NA
AC005255.3	0.270711325	0.145699391	0.147855443	0.123455976
AC005255.5	NA	NA	NA	NA
AC005255.6	NA	NA	NA	NA
AC005256.1	NA	NA	NA	NA
AC005262.2	NA	NA	NA	NA
AC005262.3	NA	NA	NA	NA
AC005262.4	-0.281130527	-0.32492087	-0.228326988	-0.140649252
AC005264.2	-1.392831894	-1.007224896	-0.934437435	-0.358271704
AC005276.1	NA	NA	NA	NA
AC005281.1	NA	-1.352986142	-1.331308126	-1.840468061
AC005281.2	-1.43125672	NA	-1.673826162	NA
AC005284.1	NA	NA	NA	NA
AC005284.2	NA	NA	NA	NA
AC005288.1	NA	NA	NA	-0.155552492
AC005300.5	-0.281441219	-0.599269511	-0.808895362	-0.510232864
AC005301.8	NA	NA	NA	NA
AC005304.1	-0.915322014	-0.618741296	-0.54260158	-0.722781075
AC005306.3	NA	NA	NA	-1.196945177
AC005307.1	-0.470455669	-0.647552482	-0.578400661	-0.830351962
AC005307.3	-0.196336868	-0.151980063	-0.263689066	-0.685872173
AC005324.6	NA	NA	NA	NA
AC005324.7	NA	NA	NA	NA
AC005329.7	NA	-1.971486974	NA	NA
AC005330.2	-0.733162697	-0.830557731	-0.578873709	-1.045093115
AC005336.4	NA	NA	NA	NA
AC005336.5	NA	NA	NA	NA
AC005339.1	NA	NA	NA	NA
AC005339.2	NA	NA	NA	NA
AC005351.1	-1.196107866	-1.594960974	NA	-1.154035469
AC005355.1	NA	NA	NA	NA
AC005355.2	-1.854658227	-1.429859869	-1.784089172	NA
AC005355.3	NA	NA	NA	NA
AC005357.1	NA	NA	NA	NA
AC005358.3	-1.777018239	NA	NA	NA
AC005363.11	0.000601174	-0.148458808	-0.111440343	-0.421629175
AC005363.9	NA	NA	NA	NA
AC005371.1	NA	NA	NA	NA
AC005375.1	0.170648473	-0.574599691	0.176154417	-0.264267942
AC005387.2	-1.381498085	NA	-1.056730465	-0.747617158
AC005387.3	-0.642590591	NA	-1.260850448	-0.810429316
AC005391.2	-1.32638445	NA	NA	NA
AC005392.13	NA	NA	NA	NA
AC005394.1	-0.122763483	-0.345594554	-0.519180664	-0.536396939
AC005412.1	NA	NA	NA	NA
AC005477.1	-0.968966017	-0.512090169	-0.606001262	-0.587866396
AC005480.1	-0.17642935	-0.477584928	-0.480067214	-0.719576531
AC005481.5	-1.283040135	-2.212886059	-1.961367528	-1.582739192
AC005487.2	NA	-1.593273296	NA	-1.205004706
AC005488.11	-1.107261266	-1.10276513	-0.690590773	-1.052428914
AC005498.1	NA	NA	NA	NA
AC005498.3	-0.644099528	-0.522646581	-0.724299551	-0.460963226
AC005498.4	-0.81541289	NA	NA	-1.308006664
AC005510.3	NA	NA	NA	NA
AC005513.1	NA	NA	NA	NA
AC005514.2	NA	NA	-1.058004886	NA
AC005517.3	-0.696145854	-1.075021108	-0.941317795	-0.800882424
AC005518.2	NA	NA	NA	NA
AC005519.4	0.528769639	0.381809493	0.324504285	0.624374559
AC005522.6	-1.048556709	NA	NA	NA
AC005522.7	-0.203784378	-0.280889055	-0.595403627	-0.412359451
AC005523.2	NA	NA	NA	NA
AC005523.3	-1.058191694	NA	-0.730401163	-1.367522747
AC005532.5	-0.610051605	-0.593663572	-0.905185195	-0.575649677
AC005534.6	-0.506166248	-1.069007173	-0.882052022	-0.867513027
AC005534.8	-0.810731868	-1.268912337	-0.893337736	-0.7930822
AC005537.2	-2.126876778	-1.42943506	-1.678072266	-2.385662156
AC005538.1	NA	NA	NA	NA
AC005538.3	NA	NA	NA	NA
AC005538.5	NA	NA	NA	NA
AC005539.2	NA	NA	-1.87825103	-1.433854827
AC005540.1	NA	NA	NA	NA
AC005540.3	-1.70136092	-1.057681876	NA	-1.709661977
AC005546.2	0.363516065	0.579444355	0.397978159	0.377847972
AC005549.1	NA	NA	NA	NA
AC005549.2	NA	NA	NA	NA
AC005550.3	-1.711271881	NA	-2.313161378	NA
AC005550.5	NA	NA	NA	NA
AC005559.3	NA	NA	NA	NA
AC005562.1	-1.459758376	-1.429260585	-1.22028477	-1.276592767
AC005562.2	NA	NA	NA	NA
AC005578.3	-0.836304551	-0.611716236	-0.525520082	-1.010523802
AC005588.2	NA	NA	NA	NA
AC005592.1	-1.142817225	-1.722948314	-0.953454744	-0.396520237
AC005592.2	-0.368923252	-0.528268098	-0.58084486	0.215585563
AC005592.3	-2.025354454	NA	-1.640749422	-1.216767478
AC005593.2	-0.711462553	-0.345518729	-0.659551809	-0.460819541
AC005597.1	NA	NA	NA	NA
AC005599.1	NA	NA	NA	NA
AC005606.14	NA	NA	NA	NA
AC005606.15	NA	NA	NA	NA
AC005609.16	-1.619715316	-1.601397027	NA	-1.571906582
AC005609.17	-1.262023507	NA	-1.053105461	-1.430838875
AC005609.18	NA	NA	NA	NA
AC005609.19	NA	NA	NA	NA
AC005609.2	NA	NA	NA	NA
AC005609.20	NA	NA	NA	NA
AC005614.3	-1.445314296	-1.124597707	-1.170315529	-1.580639115
AC005614.5	NA	NA	NA	NA
AC005616.1	-0.858794238	-0.87577314	-1.046966126	-1.121451065
AC005616.2	-1.481650572	-1.533130214	-0.993840165	-1.144861624
AC005618.6	0.013733619	0.064073157	0.039719847	-0.358258998
AC005618.8	NA	NA	NA	NA
AC005618.9	NA	NA	NA	NA
AC005621.1	NA	NA	NA	NA
AC005624.2	-0.8772409	-0.955086158	-1.309315461	NA
AC005625.1	-1.110957411	NA	-1.112853554	NA
AC005626.3	NA	NA	NA	NA
AC005631.1	NA	NA	-0.652765528	NA
AC005668.1	NA	NA	NA	NA
AC005682.5	0.590683311	0.133438846	0.172182611	-0.014526403
AC005682.6	-0.19961548	-0.442010279	-0.156780667	-0.191387943
AC005682.7	-0.436617078	-0.293086238	-0.185938202	-0.622332913
AC005686.1	-0.443575235	NA	-0.690554089	-0.208404799
AC005701.1	NA	NA	NA	NA
AC005702.1	0.477059491	0.473298722	-0.324068729	0.12860322
AC005702.2	NA	NA	NA	NA
AC005702.3	0.349917941	0.071933805	0.32250244	0.106216117
AC005702.4	0.372004845	0.257412423	0.055650359	-0.109728973
AC005703.2	NA	NA	NA	NA
AC005703.3	NA	NA	-1.956991591	NA
AC005722.4	NA	NA	NA	NA
AC005725.1	NA	NA	NA	NA
AC005730.2	NA	NA	NA	NA
AC005740.3	NA	NA	NA	-1.358224214
AC005740.4	-0.805908642	NA	NA	-0.848347589
AC005740.5	-0.459095093	-0.804942207	-0.426735519	-0.398507511
AC005740.6	-0.801110693	-0.742548439	-0.660167012	-0.308499037
AC005741.2	NA	NA	NA	NA
AC005752.10	-0.949822175	-0.971144825	-0.971677882	-1.016770528
AC005753.1	-1.262726818	-1.164270805	-1.499271331	-0.711254963
AC005754.7	-1.835406566	-1.699208285	NA	-1.220811081
AC005754.8	-0.425019571	-0.109233187	-0.123767038	-0.162261036
AC005757.6	-0.373879133	-0.188667433	-0.066378984	0.05751323
AC005757.7	NA	NA	NA	NA
AC005758.1	NA	NA	-1.510187802	NA
AC005772.2	NA	NA	NA	NA
AC005775.2	-0.591725687	-0.620008941	-0.393033331	-0.598804546
AC005776.1	0.155574017	0.569566439	0.629997727	0.53219563
AC005777.3	NA	NA	NA	NA
AC005779.2	-1.177378102	-0.770801794	-1.454670474	NA
AC005780.1	NA	-1.833033635	-1.776889769	NA
AC005783.1	NA	NA	NA	NA
AC005785.2	-1.329889148	NA	-1.514421325	-1.620784402
AC005785.5	0.621649622	0.813304909	0.764989593	0.67575292
AC005786.3	-0.925566129	-0.259773055	-0.927462272	NA
AC005786.5	NA	NA	NA	NA
AC005786.6	-1.571829783	-0.861345054	-1.241037235	NA
AC005786.7	NA	NA	NA	NA
AC005789.9	NA	NA	NA	NA
AC005794.1	NA	NA	NA	NA
AC005795.1	NA	NA	NA	NA
AC005796.2	NA	-1.406939547	NA	-1.025694575
AC005808.3	-0.864686601	-0.597568574	-1.00371877	-0.834327442
AC005822.1	-0.698665984	-0.79626383	-1.453432094	-0.484736101
AC005828.1	-0.356792938	NA	-0.342696715	-0.374735395
AC005838.2	NA	NA	NA	NA
AC005863.1	NA	NA	-2.191139413	-2.117385339
AC005863.2	NA	NA	NA	NA
AC005901.1	NA	NA	NA	NA
AC005915.1	NA	NA	NA	-2.051267627
AC005926.1	NA	NA	NA	NA
AC005932.1	-0.183455085	-0.282998006	-0.351751977	-0.292840504
AC005943.2	NA	NA	NA	NA
AC005943.6	NA	NA	NA	NA
AC005944.2	NA	NA	NA	NA
AC005954.3	-0.999368244	NA	NA	NA
AC005954.4	-1.555585398	NA	NA	NA
AC006000.5	-0.200539299	-0.029058137	0.019677688	-0.12223611
AC006003.3	NA	NA	NA	NA
AC006004.1	-2.141937903	-2.030965724	NA	NA
AC006007.1	NA	NA	NA	NA
AC006011.4	NA	NA	NA	NA
AC006014.7	NA	NA	NA	NA
AC006014.8	-1.47736687	-1.749531285	-1.764300641	-0.939880806
AC006019.1	NA	NA	NA	NA
AC006019.3	NA	NA	NA	NA
AC006019.4	NA	NA	-2.197752433	NA
AC006022.4	-0.865796417	NA	-1.002109514	-1.229385436
AC006026.1	NA	NA	NA	NA
AC006026.12	NA	NA	NA	NA
AC006026.13	-0.965846643	NA	NA	-0.901682503
AC006026.9	-0.930900427	-0.918980455	-0.974760425	-1.178674022
AC006028.11	-0.397026488	-0.839997544	-0.54149922	-0.411049281
AC006033.22	NA	NA	NA	NA
AC006037.2	NA	NA	NA	NA
AC006041.1	-0.67614785	-0.901586092	NA	NA
AC006042.6	0.464877075	0.178238208	0.179829218	0.537424911
AC006042.7	-1.031313027	-1.127630665	-1.161601196	-0.750505128
AC006042.8	-0.611444366	-0.387592073	-0.362700014	-0.766836683
AC006050.2	-2.062635158	NA	NA	NA
AC006070.12	NA	NA	NA	NA
AC006076.1	-1.348329701	NA	NA	NA
AC006077.3	-0.414391483	-0.587929209	-0.781679999	-0.585019771
AC006077.4	-1.04477473	-1.209606445	NA	-1.281640585
AC006088.1	NA	NA	NA	NA
AC006115.1	NA	NA	-0.637701782	NA
AC006115.6	NA	NA	NA	NA
AC006116.1	NA	NA	NA	NA
AC006116.12	-0.674549152	-0.454970052	-1.068416224	-1.295692145
AC006116.13	-0.761234644	-1.144305579	-0.666020575	-1.253369868
AC006116.14	-1.29555261	-0.466098196	-0.680824103	-1.288030923
AC006116.15	-0.723290017	-0.432635915	-0.714445547	-0.758031547
AC006116.17	-0.7194152	-0.776025173	-1.274487149	-0.98007097
AC006116.19	-0.555019051	-1.133124056	-0.865927599	-1.006024731
AC006116.20	-0.223121617	-0.158413418	-0.049201721	-0.156038606
AC006116.21	-1.293998031	-1.261825942	NA	-1.763379805
AC006116.22	-1.309235531	-1.045536599	-1.275965249	-1.179916302
AC006116.24	-0.462048981	-0.613155835	-0.632520039	-0.547796812
AC006116.27	NA	NA	NA	NA
AC006126.3	-1.016155385	-1.406706085	-1.155187554	-1.071917475
AC006126.4	-0.349360917	-0.638100153	-0.619108811	-0.264878766
AC006128.2	-1.261097558	-1.465162235	-1.256091956	-1.360646049
AC006129.1	-1.129301518	-1.036799497	-1.109640679	-0.565350549
AC006129.2	NA	NA	NA	NA
AC006129.3	NA	NA	NA	NA
AC006130.1	NA	NA	NA	NA
AC006130.3	-0.806785724	NA	-1.151545843	-1.490639448
AC006130.4	NA	NA	NA	NA
AC006133.3	NA	NA	NA	NA
AC006133.7	NA	NA	NA	NA
AC006145.1	NA	NA	-0.540791769	NA
AC006145.4	-0.626912687	-0.14657448	-0.082013042	-0.692373953
AC006150.1	NA	NA	NA	NA
AC006150.2	NA	NA	NA	NA
AC006153.3	NA	NA	-0.993061386	NA
AC006156.2	NA	NA	NA	NA
AC006159.4	NA	NA	NA	-1.570629815
AC006159.5	-0.847511458	-1.26089963	NA	-0.221039615
AC006160.5	-0.652977608	-0.466845903	-0.650647011	-0.333602425
AC006195.2	-0.733766173	-1.350913949	-1.094949613	-0.467826472
AC006196.1	NA	NA	NA	NA
AC006227.1	NA	NA	NA	NA
AC006262.10	NA	NA	NA	NA
AC006262.11	-1.175338042	NA	NA	NA
AC006262.4	-1.11260231	NA	-1.668849242	-0.669198024
AC006262.5	-1.513558642	-1.270846825	NA	-1.973809867
AC006272.1	-0.229929599	-0.27025733	-0.7433201	-0.271425528
AC006272.2	-1.460911086	NA	-1.481880629	-0.759928521
AC006273.4	-0.678633384	-1.019685404	-1.373914707	-0.93403379
AC006273.5	-0.13875593	-0.42510554	-0.519880879	-0.226421975
AC006277.2	-0.749105732	-0.749975181	-0.46165706	-0.490828102
AC006277.3	-0.604840911	-1.375217535	-0.553576984	-0.58189247
AC006288.1	NA	-0.638100153	NA	NA
AC006296.1	NA	NA	NA	NA
AC006296.2	NA	NA	NA	NA
AC006322.1	NA	NA	NA	NA
AC006326.3	-1.706485338	NA	NA	-1.626498453
AC006326.5	NA	NA	NA	NA
AC006328.1	NA	NA	NA	NA
AC006328.2	NA	NA	NA	NA
AC006328.3	NA	NA	NA	NA
AC006328.4	NA	NA	NA	NA
AC006328.9	NA	NA	NA	NA
AC006335.10	NA	NA	NA	NA
AC006335.11	NA	NA	NA	NA
AC006335.2	NA	NA	NA	NA
AC006335.6	NA	NA	NA	NA
AC006355.3	NA	-1.273564277	NA	-1.735704233
AC006366.3	NA	NA	NA	NA
AC006369.2	NA	NA	NA	-1.168274284
AC006369.3	NA	NA	NA	NA
AC006371.1	NA	NA	NA	NA
AC006372.4	-1.738485739	-2.377799427	NA	-2.044680819
AC006372.5	-1.198496645	NA	-0.855708434	-1.467716364
AC006372.6	NA	NA	-0.588699753	NA
AC006373.1	NA	NA	NA	NA
AC006377.1	NA	NA	-0.731167627	NA
AC006378.2	0.075164707	-0.201227382	-0.046102272	-0.034311103
AC006380.1	NA	NA	NA	NA
AC006380.3	NA	NA	NA	NA
AC006386.1	NA	NA	NA	NA
AC006390.4	NA	NA	NA	NA
AC006427.2	NA	NA	-1.259732854	NA
AC006445.1	NA	NA	NA	NA
AC006445.6	-1.345500432	-1.306993451	-1.046366579	-1.248008734
AC006445.7	-0.863111611	-0.715655148	NA	-1.111275041
AC006449.2	NA	NA	NA	NA
AC006452.1	NA	NA	-0.539282101	NA
AC006452.2	NA	NA	NA	NA
AC006458.3	-1.625423787	NA	-1.523196037	NA
AC006460.2	-0.865680282	-0.612191436	-0.429908781	-0.723835615
AC006461.1	0.570397789	0.707558114	0.991666327	0.898943461
AC006461.2	-1.323728206	NA	NA	-0.470800528
AC006466.5	NA	NA	NA	-1.191421564
AC006478.1	NA	NA	NA	NA
AC006480.1	NA	NA	NA	-0.38218306
AC006482.1	NA	NA	NA	NA
AC006483.1	NA	NA	NA	NA
AC006483.5	-0.406314298	-0.399428581	-0.902797198	-0.156331615
AC006486.10	-0.747145762	-0.39912708	-0.520219297	-0.583177038
AC006486.9	NA	NA	NA	NA
AC006487.1	NA	NA	NA	NA
AC006499.1	NA	NA	NA	-1.778576894
AC006499.2	NA	NA	NA	-1.44148684
AC006499.3	NA	NA	NA	NA
AC006499.4	NA	NA	NA	NA
AC006499.5	NA	NA	NA	NA
AC006499.6	NA	NA	NA	NA
AC006499.7	NA	NA	NA	NA
AC006499.9	NA	NA	NA	NA
AC006509.4	NA	-1.296135523	NA	-1.033930138
AC006509.7	-0.967549099	NA	-1.215367047	-1.231582983
AC006534.1	NA	NA	NA	NA
AC006534.2	NA	NA	-0.553380896	-0.575621761
AC006534.3	NA	-0.350235247	-0.126377718	NA
AC006538.1	-0.867540142	-1.241742415	-0.804288662	-1.212036035
AC006538.4	NA	NA	NA	NA
AC006538.8	-1.03889253	-1.461466266	-0.779824764	-0.850104521
AC006539.1	NA	-0.729493043	-0.077557183	-0.043692068
AC006539.2	-0.443467958	-1.132357002	-0.64654505	-0.963724379
AC006539.3	-0.776806746	-0.73212169	-0.990556667	-0.567939598
AC006539.6	NA	NA	NA	NA
AC006547.13	-0.113020003	-0.252074635	-0.311672495	-0.023344145
AC006547.14	NA	-1.8778891	NA	NA
AC006547.15	NA	NA	NA	NA
AC006547.8	NA	NA	NA	NA
AC006548.19	NA	NA	NA	NA
AC006548.26	NA	NA	NA	NA
AC006548.28	-2.564879852	-2.374536192	-2.144219038	-2.474832385
AC006552.1	-0.928566675	NA	NA	-1.265836244
AC006557.1	-0.509164841	NA	-0.777368049	-0.677980209
AC006840.1	NA	NA	NA	NA
AC006925.1	NA	NA	NA	NA
AC006926.1	NA	NA	NA	NA
AC006942.4	-1.023870334	NA	-1.455944895	-0.974616267
AC006946.12	-0.416821694	-1.215412271	-0.334209026	-0.310940864
AC006946.15	-1.096161841	-0.946494178	-0.711089847	-0.763587209
AC006946.16	-1.965086723	-2.226057763	-1.23119186	-1.900922582
AC006946.17	NA	NA	NA	NA
AC006947.1	NA	NA	-1.424786913	NA
AC006960.5	NA	-0.884229858	-0.898999215	-0.6300079
AC006960.7	-1.463139929	NA	-1.465036072	-0.978496987
AC006978.6	0.736353998	0.594960194	0.727093739	0.543649151
AC006987.4	NA	NA	NA	NA
AC006987.5	NA	NA	NA	NA
AC006987.6	NA	NA	NA	NA
AC006988.1	NA	NA	NA	NA
AC006989.2	NA	NA	-0.857212847	NA
AC006994.1	-0.157754149	-0.324346726	-0.285681524	0.099700283
AC006994.2	-0.617832397	-0.267081646	-0.586033956	-0.96276344
AC006994.3	NA	NA	-1.823210912	NA
AC007000.10	-0.446938701	-0.120225093	-0.361662347	-0.285049982
AC007000.11	0.114333616	0.144462927	0.317088622	-0.076448925
AC007003.1	NA	NA	NA	NA
AC007006.1	NA	NA	NA	NA
AC007009.1	NA	NA	NA	NA
AC007009.2	NA	NA	NA	NA
AC007016.3	-0.181820321	-0.601234456	-0.323650419	-0.491554308
AC007036.4	-0.434911932	0.110401168	0.331147273	0.043889007
AC007036.5	NA	NA	NA	NA
AC007036.6	0.202991959	0.01706934	0.119450168	0.128495572
AC007038.7	-0.081438013	-0.013839339	0.156797371	0.045763417
AC007040.1	NA	NA	NA	NA
AC007040.11	-2.085473007	-1.853895624	NA	NA
AC007040.2	NA	NA	NA	NA
AC007040.3	NA	NA	NA	NA
AC007040.6	NA	NA	NA	NA
AC007040.8	-1.265355466	NA	NA	-1.396428566
AC007041.1	NA	NA	NA	NA
AC007041.2	0.059117675	0.594350131	0.622725978	0.421335192
AC007050.1	NA	NA	NA	NA
AC007050.17	0.089236174	0.557649261	0.354466367	0.394677441
AC007050.18	NA	NA	NA	-1.690933467
AC007056.1	NA	NA	NA	NA
AC007064.22	NA	NA	NA	NA
AC007064.24	NA	NA	NA	NA
AC007064.25	NA	NA	NA	NA
AC007078.4	-0.174090617	-0.407315797	-0.38116403	-0.26884894
AC007091.1	-0.203234759	-0.137605641	-0.272868079	-0.616873513
AC007096.1	-0.831467094	NA	-0.506699474	NA
AC007098.1	-1.210184327	NA	NA	NA
AC007099.1	-1.811763759	-1.506237627	-1.788026135	-1.269633471
AC007099.2	-0.96335469	-1.225877705	NA	NA
AC007106.1	NA	NA	NA	NA
AC007115.3	NA	NA	-1.077498713	NA
AC007126.1	NA	NA	-2.393826528	-1.910543875
AC007128.1	-0.6474245	-0.509896771	-0.406075397	-0.953582203
AC007131.1	-2.11928838	-1.983090099	-1.550237963	-1.738271499
AC007131.2	NA	NA	NA	NA
AC007131.3	NA	NA	NA	NA
AC007136.1	NA	NA	NA	NA
AC007161.5	-1.364101206	-1.849243919	-1.199101975	-1.23755672
AC007163.1	NA	NA	NA	NA
AC007163.10	NA	NA	NA	NA
AC007163.11	NA	NA	NA	NA
AC007163.2	NA	NA	NA	NA
AC007163.3	-2.030725869	-1.140527586	-0.988162456	-1.332765834
AC007163.6	-1.661971602	NA	NA	NA
AC007163.8	-1.641099275	NA	-1.538871525	-1.56111239
AC007163.9	NA	-1.551683671	NA	NA
AC007179.1	NA	NA	NA	-1.387820576
AC007179.2	NA	NA	NA	NA
AC007182.6	NA	NA	-1.597072939	NA
AC007191.4	0.181285443	0.463664354	0.392105417	0.129415183
AC007192.6	NA	NA	NA	NA
AC007193.10	-0.479266695	-0.791609126	-0.620649323	-0.302211328
AC007193.6	-0.68141209	NA	-1.261079635	NA
AC007193.8	NA	NA	NA	NA
AC007193.9	NA	NA	NA	NA
AC007204.2	-0.711243897	-0.493855717	-0.696180327	-0.356352029
AC007204.3	NA	-1.463893037	-1.212374507	-1.430134423
AC007216.1	NA	NA	NA	NA
AC007224.1	NA	NA	NA	NA
AC007228.11	-0.104856955	-0.017931429	0.022539088	-0.180575966
AC007228.5	-1.131432556	NA	NA	NA
AC007228.8	NA	NA	NA	-0.589621387
AC007228.9	-0.049284154	0.086092652	0.226124381	-0.023403011
AC007229.3	-0.473052434	-0.083118422	-0.250633805	-0.245629185
AC007237.2	-0.738828471	-1.130619822	-0.813549634	-0.544691897
AC007238.1	-0.020904039	-0.026183406	-0.102881967	-0.194353915
AC007241.1	NA	NA	NA	NA
AC007242.1	NA	NA	NA	NA
AC007246.3	0.108531009	0.061030719	0.002908266	0.279009841
AC007248.7	-1.270907243	-1.611830217	NA	NA
AC007249.3	-0.407128354	-0.715794785	-0.710405033	-1.123220674
AC007250.4	NA	NA	NA	NA
AC007251.2	-0.895306463	-1.283165512	-0.676136743	-1.295962705
AC007253.1	NA	NA	NA	-1.144816882
AC007255.8	-0.38083232	-1.627784147	-0.838738308	-0.656218519
AC007256.5	-0.608365464	-0.737417032	-0.802213931	-0.687421051
AC007271.3	-0.435106696	-0.390216454	-0.834072299	-0.428654714
AC007272.3	NA	-1.514744634	-1.452575839	-1.474816704
AC007274.2	NA	NA	NA	NA
AC007274.5	NA	NA	NA	NA
AC007277.3	-0.494397407	-0.607327293	-0.572136084	-0.757683849
AC007278.2	NA	NA	NA	-1.117674965
AC007278.3	NA	-1.002348791	-0.995741223	-1.234444488
AC007279.1	-0.088021059	-0.867361664	-0.504162873	-0.117921986
AC007279.2	-0.570110967	-1.693177109	-1.166232768	-0.651027105
AC007282.6	NA	NA	NA	NA
AC007283.4	0.280910629	0.367193102	0.261688165	0.069292124
